,id,opinion_0,opinion_1,opinion_2,opinion_3,opinion_4,opinion_5,opinion_6
0,0.0,0.40072335366302103,0.6266034267144927,-0.14293793236272978,0.9052361069271355,0.5981167763285378,-0.07992762868294911,-0.70433188029918
1,1.0,-0.6254402027111838,0.9658955408898955,-0.996404297227397,-0.20925030434971337,0.3363157581227785,-0.1165044002525979,-0.5297120186972728
2,2.0,-0.6362150607051631,0.011251012209101408,-0.9294815714910161,0.7183746216811264,0.10414622626973213,-0.07853988117937738,-0.32891169820555377
3,3.0,0.15360616340867628,0.9852396558078849,-0.5676189077993876,0.8523885701400529,0.6302510659428029,0.8015891300396905,-0.32512194994136445
4,4.0,-0.8977110384008586,0.5838219009975016,-0.888824655463528,0.3598076100816754,-0.3227085531565428,0.4625566656351059,-0.563812943901485
5,5.0,-0.6419694716461399,0.6481982240631381,0.018641903838492402,0.6714980243993252,-0.7131072592723338,-0.963746427321968,0.5223802883487183
6,6.0,-0.14468350710633127,-0.5360774779044932,0.7638998037328899,0.008897853398499134,0.32151463630285404,0.34423219127134996,0.5122186624833027
7,7.0,0.343831765678027,-0.8480812068042467,0.9734265560570519,0.9318456559818864,-0.548054138774581,-0.8746634102949282,-0.9658957145040137
8,8.0,0.3729201894569425,-0.09245550080852727,0.2507011091227298,-0.18426049929896715,0.956264062345703,0.39199198698339077,0.48759147907911937
9,9.0,0.3712018366938328,-0.7273597397254761,0.09241082806885537,0.7450399761250728,-0.7452732571485747,-0.8425135593933457,0.0812291628756483
10,10.0,0.27950165402026195,-0.6069981760156593,0.02814849206685155,-0.17065374459306937,-0.729906188011018,0.4471386888720863,-0.7394323332161505
11,11.0,0.21015010997986194,0.9660823372311784,-0.8869292161696667,0.5776459802789535,0.6828429295278826,-0.776772940644691,-0.9359495376711409
12,12.0,0.3618945063452339,0.42671726986517533,-0.06147018136986193,-0.08023561965214254,0.3602154637003476,0.7378359069944507,0.017087350162559467
13,13.0,0.35281093293908405,0.09011928526195523,-0.10943943918700394,-0.4339854646977306,0.6264048371329891,-0.44248092287673324,0.48205343874761697
14,14.0,0.8478383224557435,-0.25518848879390554,0.03432354041937402,-0.8799774216140115,-0.8988037651390166,-0.6143577266229066,0.67821911902328
15,15.0,-0.8045831050168801,0.45596600253573105,0.6855636115822514,0.9824995159347159,0.278546541367791,-0.4894881826995725,-0.5649535178155836
16,16.0,-0.347548830592439,-0.6395877229353566,-0.3996062467938726,-0.14181844159870716,0.01025994151604559,0.2120377401527873,0.1859891110542775
17,17.0,0.3495716773403976,0.06265905177694031,0.6216756794997131,0.19481852665113197,-0.3772717571968889,0.9637316386754236,0.42118672060149787
18,18.0,0.8424495554068834,-0.4329358714341156,0.258840889623299,0.3080775745604254,0.5607352570693465,-0.1355789393878497,-0.08363028418068197
19,19.0,0.10162269942795144,0.18662267554122636,0.007348231097989988,-0.15645245435502697,-0.6367225916026471,0.2816720563932136,0.18295852049932781
20,20.0,-0.7663287289302672,0.2209494441905735,0.6980952531974822,-0.7661191725606258,-0.8340807379173987,0.979463923067768,0.573945143122699
21,21.0,-0.3039161312671288,-0.6076176708096297,0.3911249974317481,0.15457730028308814,-0.0440575131514469,-0.6067961538421647,0.5434429137752883
22,22.0,-0.9286743756993505,-0.8106910740426381,0.3724922513845206,0.22284469310887745,-0.9894433377214498,0.4048749026603726,0.9989957922408914
23,23.0,-0.06110020186302201,-0.6747993682422884,-0.6676865018397626,-0.7441757078195292,-0.7313751467113996,0.8932043845821525,-0.015430125918052484
24,24.0,0.8251960102583396,-0.49703578841424645,0.5210051893427108,-0.8811351152081521,-0.2919246882522122,-0.23067180305720814,-0.21656114017601102
25,25.0,0.9699881595461783,0.349854663294886,0.8697114241857873,0.47592295701595955,-0.6449986168471769,-0.8883396372183254,0.23349223842745825
26,26.0,-0.11385975372442037,0.26763961847834183,0.20928696283762593,0.1470908601621077,0.7869828939248011,0.4024504546552419,-0.5418894371995899
27,27.0,0.17578920128956055,-0.9610871136863945,0.7159322596007334,0.9065465075304961,-0.6448543288562101,-0.2486934899777986,0.3737959993034867
28,28.0,0.03314839175310835,0.4259397742394604,0.6137126829156407,0.1349250342303241,0.02611629094830259,-0.2431046578129421,0.5063013230812612
29,29.0,0.5674311077476013,0.8262167571453338,-0.956058505137926,0.464390540220478,0.045088212021375806,-0.8258460057189072,0.2049283017927288
30,30.0,0.3844192109610054,0.7146611877227877,-0.9191481081053812,-0.2182491828650619,0.9396366276011225,-0.10528729400960857,-0.9340918096909692
31,31.0,0.6060396508067283,0.22814232149965097,0.43279972175176873,0.22067391200356168,0.35541475221693264,-0.670298217548682,0.21161254176651156
32,32.0,-0.26410836679188576,-0.3877487132853785,-0.17529805404186316,0.9340118271265296,0.9925934347644534,0.9948853423196327,-0.8788642820894652
33,33.0,-0.14778697014180842,0.9226755188875171,0.6534652179303093,-0.34306714836180663,0.5310287119730821,-0.6217921996227938,-0.020303573212649306
