,id,opinion_0,opinion_1,opinion_2,opinion_3,opinion_4,opinion_5,opinion_6
0,0.0,-0.30195689650042,0.9800378825125793,0.6213472081917495,-0.9513530160931365,0.6371286627934789,-0.87099134123125,-0.149547320165754
1,1.0,0.049719920734548895,-0.2111213733740862,-0.7640653479524497,0.22890184908385147,0.593447692402777,0.24436289918432164,-0.17873087964529222
2,2.0,0.7828661060601054,0.717433258013487,0.03641902230766125,-0.5645464773847189,0.8720725132490883,-0.48049745215979955,0.05449176885829177
3,3.0,0.2113770956496166,0.39970665089170354,0.4894034678796402,-0.4041034481506265,-0.6688130015096561,-0.2269237296776021,-0.6581676416643583
4,4.0,0.2833756957157738,-0.0036799081034464276,0.49309351898158105,-0.5672935088109279,0.591077041886092,0.5432817353943342,0.5281541180465472
5,5.0,0.9454240868440966,-0.5526570651339793,0.47010703670375964,0.34725461312292816,-0.8394297403983491,-0.13889454990628125,-0.07547499692134263
6,6.0,0.34463000507833197,0.18716703080498265,0.8464045056404219,0.9426693267528368,-0.9685160318431256,-0.06722469813958498,0.006014057730360234
7,7.0,0.7502907923586586,-0.9847004864038185,-0.49216717610765937,0.40403901301367817,-0.8394376679946198,-0.636695225080302,-0.9092806866549092
8,8.0,-0.025332654969882018,0.7119800214677636,-0.5662183661734179,-0.2404163775721595,-0.2670375663419797,-0.7845619837526112,0.6352482143107561
9,9.0,0.9907226161658087,-0.6320210397415507,-0.736485960111342,0.8106399317553454,-0.06327875412857376,-0.21573563195877,0.9808468563794928
10,10.0,0.808953271657173,0.8286131137784878,0.8624719603637538,0.7261833276466279,-0.4064931775740488,0.42906348462938326,0.596323863199151
11,11.0,0.0939117759129291,-0.6773996079985956,-0.8907853280161018,0.2752600726029646,0.4342984624274786,0.5764790319217132,-0.5644394547729177
12,12.0,-0.48397203930249,0.16344319072732172,-0.6554488127907951,0.04487585717243481,0.7611559251087143,0.0023507402639770802,-0.6650615936119104
13,13.0,-0.07105054629387664,0.9133633306163382,0.28639542473158386,-0.17431742968879638,-0.30510471707835807,0.4364243005295907,-0.05193268955658081
14,14.0,0.3351906253538135,-0.5660160440189692,0.5762010728882472,0.7073434062569548,-0.8283853475634333,0.10964573944917833,-0.3051806636808041
15,15.0,-0.2862855348999094,0.53844225533092,-0.6280079871289181,0.5402846192731283,0.8040920038843671,-0.8469407101717528,-0.3805450508704489
16,16.0,-0.10435861709649608,-0.3760109555504614,-0.7178895345519907,0.41446583605635023,-0.8892919182543984,-0.8448753183207378,0.8700258691141303
17,17.0,0.9855598273021995,-0.15842519701185953,-0.4102301210418111,-0.9107839918510552,0.5606825083276168,0.8622997726787618,0.22986268604954563
18,18.0,0.4691038619426069,-0.6852784038504269,-0.9389929346784751,0.47149517839165367,0.00029216023115874457,0.27572017877389565,0.04795257664334085
19,19.0,0.22516371263884594,-0.3715017595232146,0.34782554411817057,0.17636962806441203,-0.36957941711852293,-0.3926047457815758,0.4524834404148146
20,20.0,-0.4186130654191358,0.9870691283278479,-0.17694426871486457,0.052879338112129526,-0.3109392800704731,0.8665111981722724,0.2779217213968299
21,21.0,0.6022782954577173,-0.039082279691378785,0.6523164891852113,0.24647460752880468,0.5280249080085937,-0.7892333664530682,0.002255474218604725
22,22.0,0.08367431133631786,-0.38971314869754137,0.0029951319253287423,-0.7566037417176701,-0.7774166460360683,0.18908365870381783,-0.3022948305990656
23,23.0,-0.8191224404640203,-0.8145165818054567,-0.08494916132148367,0.1735076123980579,-0.36969382277704255,-0.42542393640399867,-0.8677552296724624
24,24.0,0.28851600168096514,0.21311860255513126,0.013266206620550669,-0.9569690617023485,-0.4230354329325783,0.9165256210274901,0.15660054680147462
25,25.0,0.32926471619740627,0.630825368172321,0.16727701742062684,0.9888919874329507,-0.35696213944534083,-0.5350590769857158,-0.16560083925571933
26,26.0,-0.6659449102170703,0.5579885742102186,-0.4595436569408029,0.5407225792924617,-0.18135639085156807,-0.2975491294754973,0.5290404692576125
27,27.0,-0.8283574218260181,-0.161857879858603,0.6965965803841387,0.4051981510642524,-0.9327020778708299,-0.5274755298188887,0.5501897489908452
28,28.0,0.8219979075303576,-0.2882028672963124,0.43020058445637654,-0.2800977629052914,0.8176473752708795,-0.7881105598726388,-0.28018077088360216
29,29.0,0.4969749078360681,0.6315130477373738,-0.0003591377974265786,-0.6351780329150631,0.08212963865654999,-0.927976381802466,0.09306826407758728
30,30.0,-0.48344044740226133,-0.2507391182505474,0.8974017111878068,-0.1305136095358197,-0.6069030481148128,-0.9124744981984052,0.7324881874544806
31,31.0,-0.7227836128478247,0.77550149428007,0.8831642538175954,0.5666434084693632,-0.9062416677760323,0.9841967995527554,-0.2086046359596183
32,32.0,0.7423254812148674,0.12842696824248545,-0.9945228850496548,0.15818383224372368,0.2681277430795863,0.3285227404295634,0.1828535125141333
33,33.0,0.2564629872265698,0.16116651214224254,-0.5845879450821745,0.7696024683082126,-0.27053479581100137,0.3909365343022906,-0.6321037531605145
34,34.0,0.008473643754763893,-0.6443982928087053,-0.06380574429164798,0.835219770932093,0.8863874112902812,-0.47394023461578194,-0.019870022983115687
35,35.0,0.22597102512789746,0.03340532504256055,-0.43953704127845183,-0.0486718643876034,-0.4736667089113795,-0.8907991300138689,0.8719319243344623
36,36.0,0.871290841444958,-0.08741654953724343,-0.8113971862569989,0.9312848625746781,0.5924158446606569,0.6836380956352748,-0.513018891291642
37,37.0,-0.9135161985282456,0.3049333302014283,0.5693430251410425,0.3173387529664047,0.47106012220767535,0.35067352958916365,0.9085703602895661
38,38.0,0.16935655264634053,0.32141095118013263,-0.1180430513052293,0.05439097242414581,-0.04680338669662465,0.009456880130566114,-0.5477399675987493
39,39.0,-0.2839504970418254,-0.29936264270966206,0.45714517042770475,-0.3085170114066349,-0.7136373314201063,-0.45032689373014145,-0.13416074686417012
40,40.0,-0.8040894946473067,-0.0631549106272935,-0.5429469089268677,0.5725376810405842,0.25742197623728846,-0.2295142715059637,-0.11359478471127726
41,41.0,-0.94704884096362,0.05836300793067606,0.045679485669636755,0.47802951945027927,-0.14836977114167071,0.8783046866328197,0.4816773813960902
42,42.0,0.7421028017555831,-0.48301437500698907,0.9580882040601248,-0.8849162779360964,0.008987197256905777,0.7092884496384897,-0.7361109405113311
43,43.0,0.697436449473217,-0.5298044390140744,0.4412265105518165,0.8515058439038992,0.5935811463381075,0.9339319143105926,-0.9131266474825874
44,44.0,-0.6706785981274663,0.5353665976881814,-0.11706070557511938,0.3450533505988733,-0.961159780708142,0.43435279153704087,-0.9432129135717231
45,45.0,-0.4806329681131607,0.8236023447748053,-0.7062441537527249,0.4984931422148069,-0.19673128782515015,-0.781716974735543,0.9642655361243726
46,46.0,0.8953049305396863,-0.8251746098438737,0.6958979458492529,-0.1898008486143663,-0.36947510196639377,-0.16366371692988801,0.16185176861539263
47,47.0,-0.5060561550097877,-0.8488716762999657,-0.3394302159788096,-0.8138625364158358,0.8349680930723464,0.11892215547874185,-0.7485701641859404
48,48.0,-0.39020524711420657,-0.7446792215995977,0.8707715390517672,-0.7115236022603657,0.04011765264399214,0.41378372494370463,-0.6892776243502654
49,49.0,0.5378673827939984,-0.10026119287790469,-0.09048947158814347,0.16764580793146933,-0.920712146137282,-0.3650832142643734,0.012984295835880566
50,50.0,-0.007436423076641496,0.7833572336291423,0.1404696609454732,-0.9968681019535741,-0.15017832981232204,0.7706023839190195,0.563258207913528
51,51.0,-0.7754949558642077,0.5212803326215947,-0.5375280779791001,-0.2808938968780399,0.40169600022276386,-0.02269410246587089,0.8482171090165007
52,52.0,-0.526091230664774,-0.9771161852807335,0.5637026805568628,0.929620750668535,-0.7472330867260273,0.42382137660519636,0.44023835655201604
53,53.0,0.8757890768127272,-0.9969106078649608,-0.5840138904570971,-0.25694524932469665,-0.7623438647848002,-0.8577938409231012,0.6016295315128071
54,54.0,-0.5914823551958839,0.1862690680669099,0.8598486159323531,0.472728474418316,0.2632180244287028,0.5991584824582326,-0.898061137386371
55,55.0,0.2528732764905388,0.4622044565636414,-0.8260158046886439,0.3343814291467322,0.09244032501104815,-0.7129597397608867,0.949801632344883
56,56.0,-0.9927055829874456,-0.04122915157866913,0.22764046548968042,0.43413291566936274,0.18018935743921616,0.00518055450054189,0.7270047684365508
57,57.0,-0.34109250490458565,0.12945170039782572,-0.9660463428269961,-0.09691787604978352,0.8680094681870114,-0.8575765336676853,-0.7341224808128539
58,58.0,-0.6881865551625452,-0.3597217088799949,-0.8333155165840007,0.4726199174594039,0.6511348908753201,0.23391249485072318,-0.10760300525880173
59,59.0,0.8494618095507929,-0.1346445543155792,-0.3442008838790209,-0.6562672350891454,-0.1298366949388161,0.8174560352640956,-0.9152418891678216
60,60.0,-0.06882821249704785,-0.698857509742624,-0.8611585728078102,0.8750598957542641,-0.5597748435791294,-0.4532556756505255,-0.8915918665578637
61,61.0,0.04532723388785431,0.07389864774591959,0.9154018426657653,0.5608515874951889,0.12935854503946365,0.5410678276956384,0.08387837646187335
62,62.0,0.4537885578197569,0.304657495074218,0.7420217975832906,-0.09516969902408579,-0.5963390572307719,0.2603062622602432,-0.1341172320616395
63,63.0,-0.7258892874380589,0.5162801416350034,-0.6482387344946363,0.6690008873495141,0.026017434011145646,0.8961953696717533,-0.7404269672323749
