,id,opinion_0,opinion_1,opinion_2,opinion_3,opinion_4,opinion_5,opinion_6
0,0.0,-0.013760973486653283,0.99975947637158,-0.14748618679247238,0.7879707681766208,-0.36437267289385455,0.2970615009542965,-0.5398998133433281
1,1.0,0.5472955716999028,-0.34055732116403736,0.12661572439334456,-0.1287678868871649,0.9206947024231626,0.2810948381851006,0.06282384701005417
2,2.0,0.2144092999223972,0.9523644146848698,0.5932583100252617,-0.7285760124016081,-0.616053961772097,0.4734051539251205,0.9985986561184281
3,3.0,-0.9944577746374312,-0.4821594725695406,-0.19874817729998062,0.8554441918194602,-0.04389191755067667,0.03207945569386084,-0.37833953962016054
4,4.0,0.13260598427166115,0.029577392458113527,-0.7197294681575064,0.4138352569595807,-0.3218815881566375,-0.6259150861632032,-0.9829188207145148
5,5.0,-0.8702431409683007,0.7980727716437312,0.8490191133037717,-0.8979362737751955,0.7798926647364688,0.24043007700784647,0.9615794840937908
6,6.0,0.2752552523031835,0.5163306458824568,-0.07891330396629215,-0.5195267603539138,0.6460321052811213,-0.02633862087989658,-0.6553873822900114
7,7.0,-0.12207056389791937,-0.5737739628163219,0.9937556616533034,-0.35768041790271354,0.6230299338222152,-0.7201761937045741,0.2850706701420602
8,8.0,0.47021021826784537,0.8146024593812302,0.3120672714380228,-0.30691194931534604,-0.25711431154578945,-0.4063341536096652,0.3928478143103884
9,9.0,0.30579544685178295,-0.6979191847761244,-0.03132261744213749,-0.9869143158361482,0.45824742902860427,0.06845236245369413,0.230996126123183
10,10.0,0.3420839933666926,0.8825318470903087,-0.40132806071233174,0.30565290836103975,-0.9681598385115806,0.7205233908315936,-0.3338939216589183
11,11.0,0.3449574573763161,0.0895133164648918,-0.10407971258808457,0.013469624403429803,0.13879338133695174,0.16701539423636302,-0.2647694248503836
12,12.0,-0.06016901332459623,0.7005339524472114,-0.8296856945546165,0.5645803513094263,-0.6704435811561829,0.7239561617816259,-0.9282908649134267
13,13.0,-0.36843384097773857,0.8513431320230622,-0.15296727373495367,0.553874172818261,0.38750484712082645,0.5258067627362992,0.8235893965752323
14,14.0,0.5539412850099159,0.11143174508368614,0.9068815711497487,-0.5338485563761743,0.5150419225436724,0.4426960233354791,-0.8818038469925118
15,15.0,0.31016908191353254,-0.1774410133148514,0.30904752363308496,-0.4004844875760256,-0.7708025564013963,0.8744016726914507,-0.5233381933002865
16,16.0,0.629528727854155,-0.6252271479611697,-0.6340188082975771,0.574093188992935,0.09887156434978772,-0.1741978943971776,-0.21635725915138626
17,17.0,-0.2769584376874721,0.8182828913105269,-0.09152998981191662,-0.5841972860283988,0.7608353475186942,0.8143089067987741,-0.08957401872334092
