,id,opinion_0,opinion_1,opinion_2,opinion_3,opinion_4,opinion_5,opinion_6
0,0.0,-0.6584180933935424,0.9227929258797141,-0.05002446552902562,-0.5356737756139605,-0.804686717466389,0.6333006179737535,-0.6858543065698115
1,1.0,-0.6310081798913851,0.19286774520916206,0.2324564760510759,0.7215078873679299,0.687057315559293,-0.4073964210926426,0.7530517690109857
2,2.0,-0.5407651429208593,-0.07566831898725934,0.9357482164128339,0.9975625638295014,-0.35309976047784675,0.94780486191103,0.7250279190881905
3,3.0,-0.7763724622178345,0.8027201576308423,0.9493353609101598,0.890229709447047,-0.21652973513665708,0.6968829583371243,-0.9811812675156952
4,4.0,-0.7819482363546948,-0.2193944297220689,0.9750632350751982,0.8652583840764829,-0.837465182580875,0.8375818424328627,-0.29112178215785334
5,5.0,0.9504750648865037,-0.005373375803411129,-0.4677559861044549,0.519498815506136,-0.4551217118357196,0.5697145990028691,-0.5109312698814081
6,6.0,0.5125391943429718,0.24269318447103205,-0.929527047219693,0.16514014537256316,0.42930913689992956,0.16235104247692367,-0.5715431179714026
7,7.0,0.7934131925146033,0.09521141444407188,0.7647414267885297,-0.5296212454038494,-0.7190519533696358,-0.5060337304338292,0.3301627083613148
8,8.0,0.8759078996310135,-0.27297566629355274,-0.6930317621109707,0.6116128526039448,0.7726570932847119,0.16301578818275386,0.08235801125880027
9,9.0,-0.2631855597601733,0.4724986506200708,-0.9461179916119029,0.7273180107207249,-0.0784147409179603,-0.5654309830750992,0.7204663227412456
10,10.0,0.686559751997496,-0.9402704115737814,-0.4699742225210486,0.560228799486808,0.6812079213797337,-0.5672814301579705,0.05416792199784748
11,11.0,0.8128121203638969,0.5473744807933767,0.6239074802448514,-0.8185407642644538,0.5466345866564468,0.0014928600371453271,0.8665921091571989
12,12.0,0.1144400393775824,0.05916347129082822,-0.1305635809420207,0.9954301401866694,-0.8399770276361562,-0.3333932550556733,0.6871786312151036
13,13.0,0.20713205889476338,0.4390595870875027,0.8574196365416769,0.014215740785608277,0.22174028110012722,-0.35675595667633053,0.7980532737471242
14,14.0,-0.48694247780539546,-0.711791582654917,0.2668916816428655,0.5031216046820974,-0.20842443674916478,0.6038099836736315,0.7052055378823081
15,15.0,-0.2397787341384685,-0.053086456875564014,-0.31615939918441094,0.9801200431650616,0.2942445525800481,0.8893774531611931,0.7865713907058156
16,16.0,-0.11231452697831412,0.3922634652338166,0.765420070591305,0.8841240667058401,0.6133909232357628,0.6307787033668899,-0.3083300738362964
